name:en_aa,Enabling framework,Financing and Investments,GHG management,Score,Value chains
Argentina,1.31800612239,0.21377972435,1.77049143569,1.38931139741,3.54934210526
Bahamas,0.356262357504,0.597803819444,0.416666666667,0.480563194098,0.641447368421
Barbados,0.741180975515,0.363396671506,0.5625,0.642333496921,1.01644736842
Belize,1.20523717512,0.255392418906,1.21949651898,0.810716020937,0.460526315789
Bolivia,0.611715548435,1.7255849136,1.21287142584,1.04050951259,0.641447368421
Brazil,1.97878075056,0.690821649522,3.12790401354,2.11975360764,4.34539473684
Chile,1.80764382191,0.933188275244,3.05009881156,1.96727225412,3.37828947368
Colombia,1.23476878616,0.48322342137,2.96797558158,1.39196561495,2.05263157895
Costa Rica,1.51753375752,0.787411744306,2.41317950436,1.49337184669,1.92105263158
Dominican Republic,1.26289178735,0.257339912985,2.20013008573,1.01895714906,0.710526315789
Ecuador,1.23678979797,0.458315426778,1.58648238444,1.02561053647,1.03618421053
El Salvador,1.26701027822,0.637543353924,0.980158804175,1.02765672756,1.21710526316
Guatemala,1.33698623819,1.55550732618,1.44648011827,1.40098450034,1.21710526316
Guyana,0.784592895147,0.37262012987,0.705901097939,0.541376782763,0.0657894736842
Haiti,0.886137226217,0.243937974187,0.071337373318,0.635874482726,1.31691729323
Honduras,1.06368267755,2.0563942148,1.56075050238,1.49903680555,1.48355263158
Jamaica,1.09245869585,0.262846968618,1.17628558849,0.808727775621,0.776315789474
Mexico,1.10354195222,0.847641170993,3.01378372869,1.72359905991,3.83881578947
Nicaragua,1.52509732635,0.5266518643,1.52786449575,1.14326679577,0.973684210526
Panama,1.48450692691,1.29844291183,0.934190662286,1.31392476997,1.26973684211
Paraguay,0.490123267103,0.256499938994,1.26360108336,0.492144714201,0.197368421053
Peru,1.33889029539,0.699258021638,2.48765856038,1.43525862449,2.11184210526
Suriname,0.192614569073,0.261874952804,0.250520896199,0.222791711058,0.197368421053
Trinidad and Tobago,0.413309211295,0.626261111111,0.502870198961,0.570737810853,0.947368421053
Uruguay,2.03660255565,0.885645126476,2.64003648881,1.6880176651,1.41118421053
Venezuela,0.148851980684,0.169987229318,0.597196856438,0.400445436903,1.33552631579
