name:en_aa,name:en_var,type_var,unit,2013,2014
Hebei,Average industrial electricity prices,value,USD/MWh,157.13,85.77
Hebei,Average electricity spot prices,value,USD/MWh,68.83,0.00
Hebei,Average kerosene prices,value,USD/litre,0.00,0.00
Hebei,Average diesel prices,value,USD/litre,0.00,0.00
Hebei,Power demand,value,MW,49390.00,52280.00
Hebei,Growth rate of power demand,value,%,0.80,5.85
Hebei,Electrification rate,value,%,99.80,100.00
Hebei,Population using solid fuels for cooking,value,%,0.00,0.00
Hebei,Clean energy investments,value,USDm,2124.56,4747.04
Hebei,Growth rate of clean energy investments,value,%,26.76,47.17
Hebei,Asset finance investments,value,USDm,2124.56,4747.04
Hebei,Corporate finance investments,value,USDm,0.00,0.00
Hebei,VC/PE investments,value,USDm,0.00,0.00
Hebei,"Loans, grants, grant programs",value,USDm,0.00,0.00
Hebei,Local investments,value,USDm,0.00,0.00
Hebei,Average cost of debt,value,%,6.00,5.60
Hebei,Swap rate,value,%,3.25,4.45
Hebei,Score,score,score,1.16906,1.99272
Hebei,Enabling framework,param,score,1.14011,1.53088
Hebei,Clean energy policies,ind,score,0.17339,0.25352
Hebei,Power sector structure,ind,score,0.06042,0.14455
Hebei,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Hebei,Clean energy rural electrification,ind,score,0.04000,0.04000
Hebei,Energy access policies,ind,score,0.00000,0.00000
Hebei,Policy barriers,ind,score,0.00437,0.00210
Hebei,Clean energy installed capacity,ind,score,0.05120,0.05295
Hebei,Growth rate of installed capacity,ind,score,0.00018,0.02790
Hebei,Clean energy electricity generation,ind,score,0.01192,0.01605
Hebei,Growth rate of electricity generation,ind,score,0.07765,0.01559
Hebei,Biofuels production,ind,score,0.00000,0.00000
Hebei,Growth rate biofuels production,ind,score,0.00000,0.00000
Hebei,Average electricity spot prices,ind,score,0.01585,0.00000
Hebei,Average retail electricity prices,ind,score,0.01137,0.03390
Hebei,Average residential electricity prices,ind,score,0.00000,0.00000
Hebei,Average commercial electricity prices,ind,score,0.00000,0.00000
Hebei,Average industrial electricity prices,ind,score,0.00000,0.00000
Hebei,Average kerosene prices,ind,score,0.00000,0.00000
Hebei,Average diesel prices,ind,score,0.00000,0.00000
Hebei,Growth rate of power demand,ind,score,0.00776,0.02380
Hebei,Electrification rate,ind,score,0.00192,0.00200
Hebei,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Hebei,Financing and Investments,param,score,0.89778,1.00308
Hebei,Clean energy investments,ind,score,0.04546,0.02798
Hebei,Growth rate of clean energy investments,ind,score,0.02571,0.10612
Hebei,Asset finance investments,ind,score,0.00000,0.00000
Hebei,Corporate finance investments,ind,score,0.00000,0.00000
Hebei,VC/PE investments,ind,score,0.00000,0.00000
Hebei,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Hebei,Local investments,ind,score,0.00000,0.00000
Hebei,Number of Green MFI,ind,score,0.00000,0.00000
Hebei,Green micro-loans,ind,score,0.00000,0.00000
Hebei,Green micro-borrowers,ind,score,0.00000,0.00000
Hebei,Average cost of green micro debt,ind,score,0.00000,0.00000
Hebei,Average cost of debt,ind,score,0.09028,0.08086
Hebei,Swap rate,ind,score,0.10788,0.08596
Hebei,Value chains,param,score,0.92105,4.16447
Hebei,Financial institutions in clean energy,ind,score,0.06000,0.15000
Hebei,Value chains by clean energy sector,ind,score,0.06316,0.30592
Hebei,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Hebei,Clean energy service providers,ind,score,0.01500,0.16875
Hebei,Distributed clean energy service providers,ind,score,0.00000,0.00000
Hebei,GHG management,param,score,2.03684,3.03179
Hebei,Carbon offsets historical activity,ind,score,0.07500,0.07500
Hebei,CDM risk,ind,score,0.05000,0.05000
Hebei,Carbon offsets future potential,ind,score,0.00000,0.00000
Hebei,GHG emissions reduction target,ind,score,0.00000,0.09375
Hebei,GHG country registry,ind,score,0.00000,0.05625
Hebei,GHG market-based instruments,ind,score,0.00000,0.00000
Hebei,PMR & NAMA,ind,score,0.02813,0.02813
Hebei,Voluntary GHG reporting by corporates,ind,score,0.00180,0.00089
Hebei,Investor pressure – PRI signatories,ind,score,0.00060,0.00075
Hebei,Corporate energy efficiency initiatives,ind,score,0.03750,0.03750
Hebei,Corporate emission reduction policies,ind,score,0.03750,0.03750
Hebei,Capacity building – env. business training,ind,score,0.03750,0.03750
Hebei,Capacity building – think tanks,ind,score,0.03750,0.03750
Heilongjiang,Solar capacity,value,MW,37.00,10.00
Heilongjiang,Wind capacity,value,MW,4887.35,4310.00
Heilongjiang,Biomass & waste capacity,value,MW,477.90,900.77
Heilongjiang,Geothermal capacity,value,MW,0.00,0.00
Heilongjiang,Small hydro capacity,value,MW,279.70,265.72
Heilongjiang,Large hydro capacity,value,MW,690.30,690.30
Heilongjiang,Nuclear capacity,value,MW,0.00,0.00
Heilongjiang,Coal capacity,value,MW,18981.41,19432.75
Heilongjiang,Natural gas capacity,value,MW,0.00,0.00
Heilongjiang,Oil & diesel capacity,value,MW,48.59,47.25
Heilongjiang,Other fossil fuels capacity,value,MW,0.00,0.00
Heilongjiang,All capacity,value,MW,25402.25,25656.78
Heilongjiang,Clean energy installed capacity,value,MW,5681.95,5486.49
Heilongjiang,Growth rate of clean energy installed capacity,value,%,13.73,-3.44
Heilongjiang,Solar generation,value,GWh,51.06,20.00
Heilongjiang,Wind generation,value,GWh,6900.00,7300.00
Heilongjiang,Biomass & waste generation,value,GWh,3477.68,6554.90
Heilongjiang,Geothermal generation,value,GWh,0.00,0.00
Heilongjiang,Small hydro generation,value,GWh,924.09,635.71
Heilongjiang,Large hydro generation,value,GWh,1196.24,1175.91
Heilongjiang,Nuclear generation,value,GWh,0.00,0.00
Heilongjiang,Coal generation,value,GWh,74520.17,79319.28
Heilongjiang,Natural gas generation,value,GWh,0.00,0.00
Heilongjiang,Oil & diesel generation,value,GWh,79.83,80.72
Heilongjiang,Other fossil fuels generation,value,GWh,0.00,0.00
Heilongjiang,All generation,value,GWh,87149.07,95086.53
Heilongjiang,Clean energy electricity generation,value,GWh,11352.83,14510.61
Heilongjiang,Growth rate of clean energy electricity generation,value,%,30.12,27.81
Heilongjiang,Biofuels production,value,bn litres,0.00,0.00
Heilongjiang,Growth rate biofuels production,value,%,0.00,0.00
Heilongjiang,Average retail electricity prices,value,USD/MWh,124.36,109.18
Heilongjiang,Average residential electricity prices,value,USD/MWh,77.98,81.16
Heilongjiang,Average commercial electricity prices,value,USD/MWh,150.59,150.22
Heilongjiang,Average industrial electricity prices,value,USD/MWh,144.51,96.15
Heilongjiang,Average electricity spot prices,value,USD/MWh,65.55,0.00
Heilongjiang,Average kerosene prices,value,USD/litre,0.00,0.00
Heilongjiang,Average diesel prices,value,USD/litre,0.00,0.00
Heilongjiang,Power demand,value,MW,10445.00,10703.00
Heilongjiang,Growth rate of power demand,value,%,1.35,2.47
Heilongjiang,Electrification rate,value,%,99.80,100.00
Heilongjiang,Population using solid fuels for cooking,value,%,0.00,0.00
Heilongjiang,Clean energy investments,value,USDm,1235.64,953.06
Heilongjiang,Growth rate of clean energy investments,value,%,29.93,17.77
Heilongjiang,Asset finance investments,value,USDm,1235.64,953.06
Heilongjiang,Corporate finance investments,value,USDm,0.00,0.00
Heilongjiang,VC/PE investments,value,USDm,0.00,0.00
Heilongjiang,"Loans, grants, grant programs",value,USDm,0.00,0.00
Heilongjiang,Local investments,value,USDm,0.00,0.00
Heilongjiang,Average cost of debt,value,%,6.00,5.60
Heilongjiang,Swap rate,value,%,3.25,4.45
Heilongjiang,Score,score,score,1.05961,1.93959
Heilongjiang,Enabling framework,param,score,1.02601,1.50340
Heilongjiang,Clean energy policies,ind,score,0.17339,0.25352
Heilongjiang,Power sector structure,ind,score,0.06042,0.14455
Heilongjiang,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Heilongjiang,Clean energy rural electrification,ind,score,0.04000,0.04000
Heilongjiang,Energy access policies,ind,score,0.00000,0.00000
Heilongjiang,Policy barriers,ind,score,0.00437,0.00210
Heilongjiang,Clean energy installed capacity,ind,score,0.06285,0.05393
Heilongjiang,Growth rate of installed capacity,ind,score,0.00025,0.00000
Heilongjiang,Clean energy electricity generation,ind,score,0.01764,0.02725
Heilongjiang,Growth rate of electricity generation,ind,score,0.02094,0.02967
Heilongjiang,Biofuels production,ind,score,0.00000,0.00000
Heilongjiang,Growth rate biofuels production,ind,score,0.00000,0.00000
Heilongjiang,Average electricity spot prices,ind,score,0.01509,0.00000
Heilongjiang,Average retail electricity prices,ind,score,0.01020,0.03831
Heilongjiang,Average residential electricity prices,ind,score,0.00000,0.00000
Heilongjiang,Average commercial electricity prices,ind,score,0.00000,0.00000
Heilongjiang,Average industrial electricity prices,ind,score,0.00000,0.00000
Heilongjiang,Average kerosene prices,ind,score,0.00000,0.00000
Heilongjiang,Average diesel prices,ind,score,0.00000,0.00000
Heilongjiang,Growth rate of power demand,ind,score,0.00332,0.01005
Heilongjiang,Electrification rate,ind,score,0.00192,0.00200
Heilongjiang,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Heilongjiang,Financing and Investments,param,score,0.91753,0.76723
Heilongjiang,Clean energy investments,ind,score,0.05655,0.02338
Heilongjiang,Growth rate of clean energy investments,ind,score,0.02055,0.03997
Heilongjiang,Asset finance investments,ind,score,0.00000,0.00000
Heilongjiang,Corporate finance investments,ind,score,0.00000,0.00000
Heilongjiang,VC/PE investments,ind,score,0.00000,0.00000
Heilongjiang,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Heilongjiang,Local investments,ind,score,0.00000,0.00000
Heilongjiang,Number of Green MFI,ind,score,0.00000,0.00000
Heilongjiang,Green micro-loans,ind,score,0.00000,0.00000
Heilongjiang,Green micro-borrowers,ind,score,0.00000,0.00000
Heilongjiang,Average cost of green micro debt,ind,score,0.00000,0.00000
Heilongjiang,Average cost of debt,ind,score,0.09028,0.08086
Heilongjiang,Swap rate,ind,score,0.10788,0.08596
Heilongjiang,Value chains,param,score,0.78947,4.35526
Heilongjiang,Financial institutions in clean energy,ind,score,0.06000,0.15000
Heilongjiang,Value chains by clean energy sector,ind,score,0.04342,0.31579
Heilongjiang,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Heilongjiang,Clean energy service providers,ind,score,0.01500,0.18750
Heilongjiang,Distributed clean energy service providers,ind,score,0.00000,0.00000
Heilongjiang,GHG management,param,score,1.70351,3.03179
Heilongjiang,Carbon offsets historical activity,ind,score,0.03750,0.07500
Heilongjiang,CDM risk,ind,score,0.03750,0.05000
Heilongjiang,Carbon offsets future potential,ind,score,0.00000,0.00000
Heilongjiang,GHG emissions reduction target,ind,score,0.00000,0.09375
Heilongjiang,GHG country registry,ind,score,0.00000,0.05625
Heilongjiang,GHG market-based instruments,ind,score,0.00000,0.00000
Heilongjiang,PMR & NAMA,ind,score,0.02813,0.02813
Heilongjiang,Voluntary GHG reporting by corporates,ind,score,0.00180,0.00089
Heilongjiang,Investor pressure – PRI signatories,ind,score,0.00060,0.00075
Heilongjiang,Corporate energy efficiency initiatives,ind,score,0.03750,0.03750
Heilongjiang,Corporate emission reduction policies,ind,score,0.03750,0.03750
Heilongjiang,Capacity building – env. business training,ind,score,0.03750,0.03750
Heilongjiang,Capacity building – think tanks,ind,score,0.03750,0.03750
Hubei,Solar capacity,value,MW,48.30,89.37
Hubei,Wind capacity,value,MW,351.30,766.90
Hubei,Biomass & waste capacity,value,MW,561.60,608.00
Hubei,Geothermal capacity,value,MW,0.00,0.00
Hubei,Small hydro capacity,value,MW,3083.42,2938.16
Hubei,Large hydro capacity,value,MW,33076.58,33186.58
Hubei,Nuclear capacity,value,MW,0.00,0.00
Hubei,Coal capacity,value,MW,21944.54,24482.40
Hubei,Natural gas capacity,value,MW,398.54,467.23
Hubei,Oil & diesel capacity,value,MW,56.92,60.37
Hubei,Other fossil fuels capacity,value,MW,0.00,0.00
Hubei,All capacity,value,MW,59521.20,62599.01
Hubei,Clean energy installed capacity,value,MW,4044.62,4402.44
Hubei,Growth rate of clean energy installed capacity,value,%,4.06,8.85
Hubei,Solar generation,value,GWh,21.44,59.92
Hubei,Wind generation,value,GWh,557.86,1286.83
Hubei,Biomass & waste generation,value,GWh,3444.85,5034.17
Hubei,Geothermal generation,value,GWh,0.00,0.00
Hubei,Small hydro generation,value,GWh,23679.53,26496.89
Hubei,Large hydro generation,value,GWh,93820.47,114720.47
Hubei,Nuclear generation,value,GWh,0.00,0.00
Hubei,Coal generation,value,GWh,103173.64,97499.30
Hubei,Natural gas generation,value,GWh,2114.70,2100.36
Hubei,Oil & diesel generation,value,GWh,111.66,100.34
Hubei,Other fossil fuels generation,value,GWh,0.00,0.00
Hubei,All generation,value,GWh,226924.15,247298.28
Hubei,Clean energy electricity generation,value,GWh,27703.68,32877.80
Hubei,Growth rate of clean energy electricity generation,value,%,16.84,18.68
Hubei,Biofuels production,value,bn litres,0.00,0.00
Hubei,Growth rate biofuels production,value,%,0.00,0.00
Hubei,Average retail electricity prices,value,USD/MWh,137.12,110.71
Hubei,Average residential electricity prices,value,USD/MWh,93.63,91.30
Hubei,Average commercial electricity prices,value,USD/MWh,156.12,149.93
Hubei,Average industrial electricity prices,value,USD/MWh,161.60,90.89
Hubei,Average electricity spot prices,value,USD/MWh,76.67,0.00
Hubei,Average kerosene prices,value,USD/litre,0.00,0.00
Hubei,Average diesel prices,value,USD/litre,0.00,0.00
Hubei,Power demand,value,MW,26528.00,27388.00
Hubei,Growth rate of power demand,value,%,6.82,3.24
Hubei,Electrification rate,value,%,99.80,100.00
Hubei,Population using solid fuels for cooking,value,%,0.00,0.00
Hubei,Clean energy investments,value,USDm,755.36,1948.27
Hubei,Growth rate of clean energy investments,value,%,48.08,83.74
Hubei,Asset finance investments,value,USDm,755.36,1838.54
Hubei,Corporate finance investments,value,USDm,0.00,109.73
Hubei,VC/PE investments,value,USDm,0.00,0.00
Hubei,"Loans, grants, grant programs",value,USDm,0.00,0.00
Hubei,Local investments,value,USDm,0.00,0.00
Hubei,Average cost of debt,value,%,6.00,5.60
Hubei,Swap rate,value,%,3.25,4.45
Hubei,Score,score,score,0.99939,2.01989
Hubei,Enabling framework,param,score,0.94667,1.41256
Hubei,Clean energy policies,ind,score,0.17339,0.25352
Hubei,Power sector structure,ind,score,0.06042,0.14455
Hubei,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Hubei,Clean energy rural electrification,ind,score,0.04000,0.04000
Hubei,Energy access policies,ind,score,0.00000,0.00000
Hubei,Policy barriers,ind,score,0.00437,0.00210
Hubei,Clean energy installed capacity,ind,score,0.01922,0.01773
Hubei,Growth rate of installed capacity,ind,score,0.00018,0.00944
Hubei,Clean energy electricity generation,ind,score,0.01442,0.02374
Hubei,Growth rate of electricity generation,ind,score,0.01863,0.01992
Hubei,Biofuels production,ind,score,0.00000,0.00000
Hubei,Growth rate biofuels production,ind,score,0.00000,0.00000
Hubei,Average electricity spot prices,ind,score,0.01766,0.00000
Hubei,Average retail electricity prices,ind,score,0.01165,0.03885
Hubei,Average residential electricity prices,ind,score,0.00000,0.00000
Hubei,Average commercial electricity prices,ind,score,0.00000,0.00000
Hubei,Average industrial electricity prices,ind,score,0.00000,0.00000
Hubei,Average kerosene prices,ind,score,0.00000,0.00000
Hubei,Average diesel prices,ind,score,0.00000,0.00000
Hubei,Growth rate of power demand,ind,score,0.01680,0.01318
Hubei,Electrification rate,ind,score,0.00192,0.00200
Hubei,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Hubei,Financing and Investments,param,score,0.85108,1.21305
Hubei,Clean energy investments,ind,score,0.01119,0.00868
Hubei,Growth rate of clean energy investments,ind,score,0.04597,0.18842
Hubei,Asset finance investments,ind,score,0.00000,0.00000
Hubei,Corporate finance investments,ind,score,0.00000,0.00000
Hubei,VC/PE investments,ind,score,0.00000,0.00000
Hubei,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Hubei,Local investments,ind,score,0.00000,0.00000
Hubei,Number of Green MFI,ind,score,0.00000,0.00000
Hubei,Green micro-loans,ind,score,0.00000,0.00000
Hubei,Green micro-borrowers,ind,score,0.00000,0.00000
Hubei,Average cost of green micro debt,ind,score,0.00000,0.00000
Hubei,Average cost of debt,ind,score,0.09028,0.08086
Hubei,Swap rate,ind,score,0.10788,0.08596
Hubei,Value chains,param,score,0.81579,4.15789
Hubei,Financial institutions in clean energy,ind,score,0.06000,0.15000
Hubei,Value chains by clean energy sector,ind,score,0.04737,0.28618
Hubei,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Hubei,Clean energy service providers,ind,score,0.01500,0.18750
Hubei,Distributed clean energy service providers,ind,score,0.00000,0.00000
Hubei,GHG management,param,score,1.62018,3.11513
Hubei,Carbon offsets historical activity,ind,score,0.03750,0.07500
Hubei,CDM risk,ind,score,0.06250,0.06250
Hubei,Carbon offsets future potential,ind,score,0.00000,0.00000
Hubei,GHG emissions reduction target,ind,score,0.00000,0.09375
Hubei,GHG country registry,ind,score,0.00000,0.05625
Hubei,GHG market-based instruments,ind,score,0.00000,0.00000
Hubei,PMR & NAMA,ind,score,0.02813,0.02813
Hubei,Voluntary GHG reporting by corporates,ind,score,0.00180,0.00089
Hubei,Investor pressure – PRI signatories,ind,score,0.00060,0.00075
Hubei,Corporate energy efficiency initiatives,ind,score,0.03750,0.03750
Hubei,Corporate emission reduction policies,ind,score,0.03750,0.03750
Hubei,Capacity building – env. business training,ind,score,0.00000,0.03750
Hubei,Capacity building – think tanks,ind,score,0.03750,0.03750
Inner Mongolia,Solar capacity,value,MW,545.30,2853.25
Inner Mongolia,Wind capacity,value,MW,19000.00,20702.83
Inner Mongolia,Biomass & waste capacity,value,MW,151.40,196.97
Inner Mongolia,Geothermal capacity,value,MW,0.00,0.00
Inner Mongolia,Small hydro capacity,value,MW,83.15,107.52
Inner Mongolia,Large hydro capacity,value,MW,996.85,1386.85
Inner Mongolia,Nuclear capacity,value,MW,0.00,0.00
Inner Mongolia,Coal capacity,value,MW,63254.89,66470.01
Inner Mongolia,Natural gas capacity,value,MW,435.49,480.61
Inner Mongolia,Oil & diesel capacity,value,MW,159.62,159.38
Inner Mongolia,Other fossil fuels capacity,value,MW,0.00,0.00
Inner Mongolia,All capacity,value,MW,84626.70,92357.42
Inner Mongolia,Clean energy installed capacity,value,MW,19779.85,23860.57
Inner Mongolia,Growth rate of clean energy installed capacity,value,%,2.80,20.63
Inner Mongolia,Solar generation,value,GWh,562.54,2467.26
Inner Mongolia,Wind generation,value,GWh,37601.58,37939.03
Inner Mongolia,Biomass & waste generation,value,GWh,624.22,812.11
Inner Mongolia,Geothermal generation,value,GWh,0.00,0.00
Inner Mongolia,Small hydro generation,value,GWh,188.96,179.52
Inner Mongolia,Large hydro generation,value,GWh,3311.04,3311.04
Inner Mongolia,Nuclear generation,value,GWh,0.00,0.00
Inner Mongolia,Coal generation,value,GWh,318892.99,340545.25
Inner Mongolia,Natural gas generation,value,GWh,1176.71,1319.61
Inner Mongolia,Oil & diesel generation,value,GWh,330.30,335.14
Inner Mongolia,Other fossil fuels generation,value,GWh,0.00,0.00
Inner Mongolia,All generation,value,GWh,362688.34,386908.95
Inner Mongolia,Clean energy electricity generation,value,GWh,38977.30,41397.91
Inner Mongolia,Growth rate of clean energy electricity generation,value,%,31.19,6.21
Inner Mongolia,Biofuels production,value,bn litres,0.00,0.00
Inner Mongolia,Growth rate biofuels production,value,%,0.00,0.00
Inner Mongolia,Average retail electricity prices,value,USD/MWh,105.25,87.91
Inner Mongolia,Average residential electricity prices,value,USD/MWh,78.98,74.39
Inner Mongolia,Average commercial electricity prices,value,USD/MWh,116.20,113.24
Inner Mongolia,Average industrial electricity prices,value,USD/MWh,120.57,76.10
Inner Mongolia,Average electricity spot prices,value,USD/MWh,51.23,0.00
Inner Mongolia,Average kerosene prices,value,USD/litre,0.00,0.00
Inner Mongolia,Average diesel prices,value,USD/litre,0.00,0.00
Inner Mongolia,Power demand,value,MW,22882.00,24264.00
Inner Mongolia,Growth rate of power demand,value,%,27.12,6.04
Inner Mongolia,Electrification rate,value,%,99.80,100.00
Inner Mongolia,Population using solid fuels for cooking,value,%,0.00,0.00
Inner Mongolia,Clean energy investments,value,USDm,4953.19,8241.61
Inner Mongolia,Growth rate of clean energy investments,value,%,26.64,35.00
Inner Mongolia,Asset finance investments,value,USDm,4953.19,8241.61
Inner Mongolia,Corporate finance investments,value,USDm,0.00,0.00
Inner Mongolia,VC/PE investments,value,USDm,0.00,0.00
Inner Mongolia,"Loans, grants, grant programs",value,USDm,0.00,0.00
Inner Mongolia,Local investments,value,USDm,0.00,0.00
Inner Mongolia,Average cost of debt,value,%,6.00,5.60
Inner Mongolia,Swap rate,value,%,3.25,4.45
Inner Mongolia,Score,score,score,1.31596,2.22282
Inner Mongolia,Enabling framework,param,score,1.07020,1.52614
Inner Mongolia,Clean energy policies,ind,score,0.17339,0.25352
Inner Mongolia,Power sector structure,ind,score,0.06042,0.14455
Inner Mongolia,Distributed energy regulatory framework,ind,score,0.00000,0.00000
Inner Mongolia,Clean energy rural electrification,ind,score,0.04000,0.04000
Inner Mongolia,Energy access policies,ind,score,0.00000,0.00000
Inner Mongolia,Policy barriers,ind,score,0.00437,0.00210
Inner Mongolia,Clean energy installed capacity,ind,score,0.06869,0.06515
Inner Mongolia,Growth rate of installed capacity,ind,score,0.00009,0.02201
Inner Mongolia,Clean energy electricity generation,ind,score,0.01510,0.01910
Inner Mongolia,Growth rate of electricity generation,ind,score,0.04330,0.00662
Inner Mongolia,Biofuels production,ind,score,0.00000,0.00000
Inner Mongolia,Growth rate biofuels production,ind,score,0.00000,0.00000
Inner Mongolia,Average electricity spot prices,ind,score,0.01180,0.00000
Inner Mongolia,Average retail electricity prices,ind,score,0.00899,0.03085
Inner Mongolia,Average residential electricity prices,ind,score,0.00000,0.00000
Inner Mongolia,Average commercial electricity prices,ind,score,0.00000,0.00000
Inner Mongolia,Average industrial electricity prices,ind,score,0.00000,0.00000
Inner Mongolia,Average kerosene prices,ind,score,0.00000,0.00000
Inner Mongolia,Average diesel prices,ind,score,0.00000,0.00000
Inner Mongolia,Growth rate of power demand,ind,score,0.00000,0.02456
Inner Mongolia,Electrification rate,ind,score,0.00192,0.00200
Inner Mongolia,Population using solid fuels for cooking,ind,score,0.00000,0.00000
Inner Mongolia,Financing and Investments,param,score,1.37365,1.15032
Inner Mongolia,Clean energy investments,ind,score,0.18591,0.09953
Inner Mongolia,Growth rate of clean energy investments,ind,score,0.02802,0.07875
Inner Mongolia,Asset finance investments,ind,score,0.00000,0.00000
Inner Mongolia,Corporate finance investments,ind,score,0.00000,0.00000
Inner Mongolia,VC/PE investments,ind,score,0.00000,0.00000
Inner Mongolia,"Loans, grants, grant programs",ind,score,0.00000,0.00000
Inner Mongolia,Local investments,ind,score,0.00000,0.00000
Inner Mongolia,Number of Green MFI,ind,score,0.00000,0.00000
Inner Mongolia,Green micro-loans,ind,score,0.00000,0.00000
Inner Mongolia,Green micro-borrowers,ind,score,0.00000,0.00000
Inner Mongolia,Average cost of green micro debt,ind,score,0.00000,0.00000
Inner Mongolia,Average cost of debt,ind,score,0.09028,0.08086
Inner Mongolia,Swap rate,ind,score,0.10788,0.08596
Inner Mongolia,Value chains,param,score,0.71842,4.75000
Inner Mongolia,Financial institutions in clean energy,ind,score,0.03000,0.15000
Inner Mongolia,Value chains by clean energy sector,ind,score,0.05526,0.37500
Inner Mongolia,Distributed clean energy value chains by sector,ind,score,0.00000,0.00000
Inner Mongolia,Clean energy service providers,ind,score,0.02250,0.18750
Inner Mongolia,Distributed clean energy service providers,ind,score,0.00000,0.00000
Inner Mongolia,GHG management,param,score,2.45351,3.69846
Inner Mongolia,Carbon offsets historical activity,ind,score,0.15000,0.15000
Inner Mongolia,CDM risk,ind,score,0.07500,0.07500
Inner Mongolia,Carbon offsets future potential,ind,score,0.00000,0.00000
Inner Mongolia,GHG emissions reduction target,ind,score,0.00000,0.09375
Inner Mongolia,GHG country registry,ind,score,0.00000,0.05625
Inner Mongolia,GHG market-based instruments,ind,score,0.00000,0.00000
Inner Mongolia,PMR & NAMA,ind,score,0.02813,0.02813
Inner Mongolia,Voluntary GHG reporting by corporates,ind,score,0.00180,0.00089
Inner Mongolia,Investor pressure – PRI signatories,ind,score,0.00060,0.00075
Inner Mongolia,Corporate energy efficiency initiatives,ind,score,0.03750,0.03750
Inner Mongolia,Corporate emission reduction policies,ind,score,0.03750,0.03750
Inner Mongolia,Capacity building – env. business training,ind,score,0.03750,0.03750
Inner Mongolia,Capacity building – think tanks,ind,score,0.00000,0.03750
Jiangsu,Solar capacity,value,MW,1304.00,2562.00
Jiangsu,Wind capacity,value,MW,2915.65,3023.00
Jiangsu,Biomass & waste capacity,value,MW,910.00,1138.13
Jiangsu,Geothermal capacity,value,MW,0.00,0.00
Jiangsu,Small hydro capacity,value,MW,57.93,55.13
Jiangsu,Large hydro capacity,value,MW,1080.07,1082.07
Jiangsu,Nuclear capacity,value,MW,2000.00,2000.00
Jiangsu,Coal capacity,value,MW,67908.90,69104.25
Jiangsu,Natural gas capacity,value,MW,7419.37,7969.80
Jiangsu,Oil & diesel capacity,value,MW,205.73,199.95
Jiangsu,Other fossil fuels capacity,value,MW,0.00,0.00
Jiangsu,All capacity,value,MW,83801.65,87134.33
Jiangsu,Clean energy installed capacity,value,MW,5187.58,6778.26
Jiangsu,Growth rate of clean energy installed capacity,value,%,41.54,30.66
Jiangsu,Solar generation,value,GWh,596.73,1387.00
Jiangsu,Wind generation,value,GWh,4683.61,5769.00
Jiangsu,Biomass & waste generation,value,GWh,4653.74,5820.39
Jiangsu,Geothermal generation,value,GWh,0.00,0.00
Jiangsu,Small hydro generation,value,GWh,64.86,62.79
Jiangsu,Large hydro generation,value,GWh,1091.14,1113.14
Jiangsu,Nuclear generation,value,GWh,16687.00,16767.00
Jiangsu,Coal generation,value,GWh,383430.74,374836.73
Jiangsu,Natural gas generation,value,GWh,33482.00,34516.77
Jiangsu,Oil & diesel generation,value,GWh,457.27,426.50
Jiangsu,Other fossil fuels generation,value,GWh,0.00,0.00
Jiangsu,All generation,value,GWh,445147.08,440699.32
Jiangsu,Clean energy electricity generation,value,GWh,9998.94,13039.17
Jiangsu,Growth rate of clean energy electricity generation,value,%,24.20,30.41
Jiangsu,Biofuels production,value,bn litres,0.00,0.00
Jiangsu,Growth rate biofuels production,value,%,0.00,0.00
Jiangsu,Average retail electricity prices,value,USD/MWh,131.78,91.29
Jiangsu,Average residential electricity prices,value,USD/MWh,82.98,77.31
Jiangsu,Average commercial electricity prices,value,USD/MWh,140.99,117.19
Jiangsu,Average industrial electricity prices,value,USD/MWh,171.36,79.37
Jiangsu,Average electricity spot prices,value,USD/MWh,72.65,0.00
Jiangsu,Average kerosene prices,value,USD/litre,0.00,0.00
Jiangsu,Average diesel prices,value,USD/litre,0.00,0.00
Jiangsu,Power demand,value,MW,81413.00,84000.00
Jiangsu,Growth rate of power demand,value,%,18.74,3.18
Jiangsu,Electrification rate,value,%,99.80,100.00
Jiangsu,Population using solid fuels for cooking,value,%,0.00,0.00
Jiangsu,Clean energy investments,value,USDm,3828.64,5731.46
Jiangsu,Growth rate of clean energy investments,value,%,76.17,64.72
Jiangsu,Asset finance investments,value,USDm,3650.27,5539.06
Jiangsu,Corporate finance investments,value,USDm,178.36,192.40
Jiangsu,VC/PE investments,value,USDm,0.00,0.00
Jiangsu,"Loans, grants, grant programs",value,USDm,0.00,0.00
Jiangsu,Local investments,value,USDm,0.00,0.00
Jiangsu,Average cost of debt,value,%,6.00,5.60
Jiangsu,Swap rate,value,%,3.25,4.45
Jiangsu,Score,score,score,1.25322,2.06012
Jiangsu,Enabling framework,param,score,1.04906,1.44290
